,PROVINCIA,MUNICIPIO,ESTACION,PARAMETRO,TECNICA,AÑO,MES,DIA,FECHA,VALOR_MEDIO,VALOR,TECNICA_hh,TECNICA_dd,VALOR_FINAL,CONTAMINANTE
1035,11,33,7,9,49.0,2009,1,1,2009-01-01,25.125,,49.0,,25.125,PM25
1036,11,33,7,9,49.0,2009,1,2,2009-01-02,19.75,,49.0,,19.75,PM25
1037,11,33,7,9,49.0,2009,1,3,2009-01-03,15.583333333333334,,49.0,,15.583333333333334,PM25
1038,11,33,7,9,49.0,2009,1,4,2009-01-04,17.875,,49.0,,17.875,PM25
1039,11,33,7,9,49.0,2009,1,5,2009-01-05,20.041666666666668,,49.0,,20.041666666666668,PM25
1040,11,33,7,9,49.0,2009,1,6,2009-01-06,19.583333333333332,,49.0,,19.583333333333332,PM25
1041,11,33,7,9,49.0,2009,1,7,2009-01-07,22.166666666666668,,49.0,,22.166666666666668,PM25
1042,11,33,7,9,49.0,2009,1,8,2009-01-08,23.041666666666668,,49.0,,23.041666666666668,PM25
1043,11,33,7,9,49.0,2009,1,9,2009-01-09,22.625,,49.0,,22.625,PM25
1044,11,33,7,9,49.0,2009,1,10,2009-01-10,24.25,,49.0,,24.25,PM25
1045,11,33,7,9,49.0,2009,1,11,2009-01-11,23.083333333333332,,49.0,,23.083333333333332,PM25
1046,11,33,7,9,49.0,2009,1,12,2009-01-12,21.875,,49.0,,21.875,PM25
1047,11,33,7,9,49.0,2009,1,13,2009-01-13,22.291666666666668,,49.0,,22.291666666666668,PM25
1048,11,33,7,9,49.0,2009,1,14,2009-01-14,17.333333333333332,,49.0,,17.333333333333332,PM25
1049,11,33,7,9,49.0,2009,1,15,2009-01-15,20.416666666666668,,49.0,,20.416666666666668,PM25
1050,11,33,7,9,49.0,2009,1,16,2009-01-16,27.125,,49.0,,27.125,PM25
1051,11,33,7,9,49.0,2009,1,17,2009-01-17,26.333333333333332,,49.0,,26.333333333333332,PM25
1052,11,33,7,9,49.0,2009,1,18,2009-01-18,26.25,,49.0,,26.25,PM25
1053,11,33,7,9,49.0,2009,1,21,2009-01-21,18.866666666666667,,49.0,,18.866666666666667,PM25
1054,11,33,7,9,49.0,2009,1,22,2009-01-22,23.166666666666668,,49.0,,23.166666666666668,PM25
1055,11,33,7,9,49.0,2009,1,23,2009-01-23,23.791666666666668,,49.0,,23.791666666666668,PM25
1056,11,33,7,9,49.0,2009,1,24,2009-01-24,25.583333333333332,,49.0,,25.583333333333332,PM25
1057,11,33,7,9,49.0,2009,1,25,2009-01-25,33.166666666666664,,49.0,,33.166666666666664,PM25
1058,11,33,7,9,49.0,2009,1,26,2009-01-26,15.416666666666666,,49.0,,15.416666666666666,PM25
1059,11,33,7,9,49.0,2009,1,27,2009-01-27,14.25,,49.0,,14.25,PM25
1060,11,33,7,9,49.0,2009,1,28,2009-01-28,14.5,,49.0,,14.5,PM25
1061,11,33,7,9,49.0,2009,1,29,2009-01-29,14.0,,49.0,,14.0,PM25
1062,11,33,7,9,49.0,2009,1,30,2009-01-30,20.041666666666668,,49.0,,20.041666666666668,PM25
1063,11,33,7,9,49.0,2009,1,31,2009-01-31,15.375,,49.0,,15.375,PM25
1064,11,33,7,9,49.0,2009,2,1,2009-02-01,19.625,,49.0,,19.625,PM25
1065,11,33,7,9,49.0,2009,2,2,2009-02-02,17.166666666666668,,49.0,,17.166666666666668,PM25
1066,11,33,7,9,49.0,2009,2,3,2009-02-03,20.0,,49.0,,20.0,PM25
1067,11,33,7,9,49.0,2009,2,4,2009-02-04,21.625,,49.0,,21.625,PM25
1068,11,33,7,9,49.0,2009,2,5,2009-02-05,17.333333333333332,,49.0,,17.333333333333332,PM25
1069,11,33,7,9,49.0,2009,2,6,2009-02-06,14.375,,49.0,,14.375,PM25
1070,11,33,7,9,49.0,2009,2,7,2009-02-07,14.142857142857142,,49.0,,14.142857142857142,PM25
1071,11,33,7,9,49.0,2009,2,8,2009-02-08,14.041666666666666,,49.0,,14.041666666666666,PM25
1072,11,33,7,9,49.0,2009,2,9,2009-02-09,14.916666666666666,,49.0,,14.916666666666666,PM25
1073,11,33,7,9,49.0,2009,2,10,2009-02-10,16.666666666666668,,49.0,,16.666666666666668,PM25
1074,11,33,7,9,49.0,2009,2,11,2009-02-11,18.25,,49.0,,18.25,PM25
1075,11,33,7,9,49.0,2009,2,12,2009-02-12,22.541666666666668,,49.0,,22.541666666666668,PM25
1076,11,33,7,9,49.0,2009,2,13,2009-02-13,21.583333333333332,,49.0,,21.583333333333332,PM25
1077,11,33,7,9,49.0,2009,2,14,2009-02-14,23.208333333333332,,49.0,,23.208333333333332,PM25
1078,11,33,7,9,49.0,2009,2,15,2009-02-15,25.541666666666668,,49.0,,25.541666666666668,PM25
1079,11,33,7,9,49.0,2009,2,16,2009-02-16,20.958333333333332,,49.0,,20.958333333333332,PM25
1080,11,33,7,9,49.0,2009,2,17,2009-02-17,21.5,,49.0,,21.5,PM25
1081,11,33,7,9,49.0,2009,2,18,2009-02-18,20.416666666666668,,49.0,,20.416666666666668,PM25
1082,11,33,7,9,49.0,2009,2,19,2009-02-19,24.958333333333332,,49.0,,24.958333333333332,PM25
1083,11,33,7,9,49.0,2009,2,20,2009-02-20,28.916666666666668,,49.0,,28.916666666666668,PM25
1084,11,33,7,9,49.0,2009,2,21,2009-02-21,26.458333333333332,,49.0,,26.458333333333332,PM25
1085,11,33,7,9,49.0,2009,2,22,2009-02-22,23.458333333333332,,49.0,,23.458333333333332,PM25
1086,11,33,7,9,49.0,2009,2,23,2009-02-23,25.583333333333332,,49.0,,25.583333333333332,PM25
1087,11,33,7,9,49.0,2009,2,24,2009-02-24,29.416666666666668,,49.0,,29.416666666666668,PM25
1088,11,33,7,9,49.0,2009,2,25,2009-02-25,31.375,,49.0,,31.375,PM25
1089,11,33,7,9,49.0,2009,2,26,2009-02-26,30.416666666666668,,49.0,,30.416666666666668,PM25
1090,11,33,7,9,49.0,2009,2,27,2009-02-27,27.291666666666668,,49.0,,27.291666666666668,PM25
1091,11,33,7,9,49.0,2009,2,28,2009-02-28,23.416666666666668,,49.0,,23.416666666666668,PM25
1092,11,33,7,9,49.0,2009,3,1,2009-03-01,23.75,,49.0,,23.75,PM25
1093,11,33,7,9,49.0,2009,3,2,2009-03-02,22.125,,49.0,,22.125,PM25
1094,11,33,7,9,49.0,2009,3,3,2009-03-03,15.958333333333334,,49.0,,15.958333333333334,PM25
1095,11,33,7,9,49.0,2009,3,4,2009-03-04,14.416666666666666,,49.0,,14.416666666666666,PM25
1096,11,33,7,9,49.0,2009,3,5,2009-03-05,16.125,,49.0,,16.125,PM25
1097,11,33,7,9,49.0,2009,3,6,2009-03-06,16.333333333333332,,49.0,,16.333333333333332,PM25
1098,11,33,7,9,49.0,2009,3,7,2009-03-07,15.166666666666666,,49.0,,15.166666666666666,PM25
1099,11,33,7,9,49.0,2009,3,8,2009-03-08,23.958333333333332,,49.0,,23.958333333333332,PM25
1100,11,33,7,9,49.0,2009,3,9,2009-03-09,25.875,,49.0,,25.875,PM25
1101,11,33,7,9,49.0,2009,3,10,2009-03-10,26.625,,49.0,,26.625,PM25
1102,11,33,7,9,49.0,2009,3,11,2009-03-11,22.958333333333332,,49.0,,22.958333333333332,PM25
1103,11,33,7,9,49.0,2009,3,12,2009-03-12,30.125,,49.0,,30.125,PM25
1104,11,33,7,9,49.0,2009,3,13,2009-03-13,22.958333333333332,,49.0,,22.958333333333332,PM25
1105,11,33,7,9,49.0,2009,3,14,2009-03-14,26.708333333333332,,49.0,,26.708333333333332,PM25
1106,11,33,7,9,49.0,2009,3,15,2009-03-15,29.666666666666668,,49.0,,29.666666666666668,PM25
1107,11,33,7,9,49.0,2009,3,16,2009-03-16,35.333333333333336,,49.0,,35.333333333333336,PM25
1108,11,33,7,9,49.0,2009,3,17,2009-03-17,31.708333333333332,,49.0,,31.708333333333332,PM25
1109,11,33,7,9,49.0,2009,3,18,2009-03-18,35.958333333333336,,49.0,,35.958333333333336,PM25
1110,11,33,7,9,49.0,2009,3,19,2009-03-19,32.041666666666664,,49.0,,32.041666666666664,PM25
1111,11,33,7,9,49.0,2009,3,20,2009-03-20,30.166666666666668,,49.0,,30.166666666666668,PM25
1112,11,33,7,9,49.0,2009,3,21,2009-03-21,36.333333333333336,,49.0,,36.333333333333336,PM25
1113,11,33,7,9,49.0,2009,3,22,2009-03-22,28.208333333333332,,49.0,,28.208333333333332,PM25
1114,11,33,7,9,49.0,2009,3,23,2009-03-23,20.916666666666668,,49.0,,20.916666666666668,PM25
1115,11,33,7,9,49.0,2009,3,24,2009-03-24,24.125,,49.0,,24.125,PM25
1116,11,33,7,9,49.0,2009,3,25,2009-03-25,28.916666666666668,,49.0,,28.916666666666668,PM25
1117,11,33,7,9,49.0,2009,3,26,2009-03-26,27.416666666666668,,49.0,,27.416666666666668,PM25
1118,11,33,7,9,49.0,2009,3,27,2009-03-27,27.47826086956522,,49.0,,27.47826086956522,PM25
1119,11,33,7,9,49.0,2009,3,28,2009-03-28,23.857142857142858,,49.0,,23.857142857142858,PM25
1120,11,33,7,9,49.0,2009,3,31,2009-03-31,24.916666666666668,,49.0,,24.916666666666668,PM25
1121,11,33,7,9,49.0,2009,4,1,2009-04-01,17.791666666666668,,49.0,,17.791666666666668,PM25
1122,11,33,7,9,49.0,2009,4,2,2009-04-02,19.625,,49.0,,19.625,PM25
1123,11,33,7,9,49.0,2009,4,3,2009-04-03,22.583333333333332,,49.0,,22.583333333333332,PM25
1124,11,33,7,9,49.0,2009,4,4,2009-04-04,30.625,,49.0,,30.625,PM25
1125,11,33,7,9,49.0,2009,4,5,2009-04-05,35.541666666666664,,49.0,,35.541666666666664,PM25
1126,11,33,7,9,49.0,2009,4,6,2009-04-06,34.625,,49.0,,34.625,PM25
1127,11,33,7,9,49.0,2009,4,7,2009-04-07,14.875,,49.0,,14.875,PM25
1128,11,33,7,9,49.0,2009,4,8,2009-04-08,15.833333333333334,,49.0,,15.833333333333334,PM25
1129,11,33,7,9,49.0,2009,4,9,2009-04-09,21.875,,49.0,,21.875,PM25
1130,11,33,7,9,49.0,2009,4,10,2009-04-10,16.458333333333332,,49.0,,16.458333333333332,PM25
1131,11,33,7,9,49.0,2009,4,11,2009-04-11,14.25,,49.0,,14.25,PM25
1132,11,33,7,9,49.0,2009,4,12,2009-04-12,16.25,,49.0,,16.25,PM25
1133,11,33,7,9,49.0,2009,4,13,2009-04-13,19.42105263157895,,49.0,,19.42105263157895,PM25
1134,11,33,7,9,49.0,2009,4,14,2009-04-14,22.875,,49.0,,22.875,PM25
1135,11,33,7,9,49.0,2009,4,15,2009-04-15,21.208333333333332,,49.0,,21.208333333333332,PM25
1136,11,33,7,9,49.0,2009,4,16,2009-04-16,14.75,,49.0,,14.75,PM25
1137,11,33,7,9,49.0,2009,4,17,2009-04-17,14.625,,49.0,,14.625,PM25
1138,11,33,7,9,49.0,2009,4,18,2009-04-18,13.041666666666666,,49.0,,13.041666666666666,PM25
1139,11,33,7,9,49.0,2009,4,19,2009-04-19,15.083333333333334,,49.0,,15.083333333333334,PM25
1140,11,33,7,9,49.0,2009,4,20,2009-04-20,18.875,,49.0,,18.875,PM25
1141,11,33,7,9,49.0,2009,4,21,2009-04-21,18.333333333333332,,49.0,,18.333333333333332,PM25
1142,11,33,7,9,49.0,2009,4,22,2009-04-22,26.625,,49.0,,26.625,PM25
1143,11,33,7,9,49.0,2009,4,23,2009-04-23,35.75,,49.0,,35.75,PM25
1144,11,33,7,9,49.0,2009,4,24,2009-04-24,25.041666666666668,,49.0,,25.041666666666668,PM25
1145,11,33,7,9,49.0,2009,4,25,2009-04-25,17.333333333333332,,49.0,,17.333333333333332,PM25
1146,11,33,7,9,49.0,2009,4,26,2009-04-26,14.208333333333334,,49.0,,14.208333333333334,PM25
1147,11,33,7,9,49.0,2009,4,27,2009-04-27,14.565217391304348,,49.0,,14.565217391304348,PM25
1148,11,33,7,9,49.0,2009,4,28,2009-04-28,15.583333333333334,,49.0,,15.583333333333334,PM25
1149,11,33,7,9,49.0,2009,4,29,2009-04-29,17.833333333333332,,49.0,,17.833333333333332,PM25
1150,11,33,7,9,49.0,2009,4,30,2009-04-30,16.833333333333332,,49.0,,16.833333333333332,PM25
1151,11,33,7,9,49.0,2009,5,1,2009-05-01,21.583333333333332,,49.0,,21.583333333333332,PM25
1152,11,33,7,9,49.0,2009,5,2,2009-05-02,39.458333333333336,,49.0,,39.458333333333336,PM25
1153,11,33,7,9,49.0,2009,5,3,2009-05-03,32.30434782608695,,49.0,,32.30434782608695,PM25
1154,11,33,7,9,49.0,2009,5,4,2009-05-04,33.541666666666664,,49.0,,33.541666666666664,PM25
1155,11,33,7,9,49.0,2009,5,5,2009-05-05,27.25,,49.0,,27.25,PM25
1156,11,33,7,9,49.0,2009,5,6,2009-05-06,29.916666666666668,,49.0,,29.916666666666668,PM25
1157,11,33,7,9,49.0,2009,5,7,2009-05-07,24.791666666666668,,49.0,,24.791666666666668,PM25
1158,11,33,7,9,49.0,2009,5,8,2009-05-08,25.869565217391305,,49.0,,25.869565217391305,PM25
1159,11,33,7,9,49.0,2009,5,9,2009-05-09,27.75,,49.0,,27.75,PM25
1160,11,33,7,9,49.0,2009,5,10,2009-05-10,31.545454545454547,,49.0,,31.545454545454547,PM25
1161,11,33,7,9,49.0,2009,5,11,2009-05-11,17.954545454545453,,49.0,,17.954545454545453,PM25
1162,11,33,7,9,49.0,2009,5,12,2009-05-12,14.916666666666666,,49.0,,14.916666666666666,PM25
1163,11,33,7,9,49.0,2009,5,13,2009-05-13,18.333333333333332,,49.0,,18.333333333333332,PM25
1164,11,33,7,9,49.0,2009,5,14,2009-05-14,17.0,,49.0,,17.0,PM25
1165,11,33,7,9,49.0,2009,5,15,2009-05-15,20.791666666666668,,49.0,,20.791666666666668,PM25
1166,11,33,7,9,49.0,2009,5,16,2009-05-16,25.291666666666668,,49.0,,25.291666666666668,PM25
1167,11,33,7,9,49.0,2009,5,17,2009-05-17,22.833333333333332,,49.0,,22.833333333333332,PM25
1168,11,33,7,9,49.0,2009,5,18,2009-05-18,18.708333333333332,,49.0,,18.708333333333332,PM25
1169,11,33,7,9,49.0,2009,5,19,2009-05-19,26.25,,49.0,,26.25,PM25
1170,11,33,7,9,49.0,2009,5,20,2009-05-20,30.25,,49.0,,30.25,PM25
1171,11,33,7,9,49.0,2009,5,21,2009-05-21,23.130434782608695,,49.0,,23.130434782608695,PM25
1172,11,33,7,9,49.0,2009,5,22,2009-05-22,21.045454545454547,,49.0,,21.045454545454547,PM25
1173,11,33,7,9,49.0,2009,5,23,2009-05-23,14.833333333333334,,49.0,,14.833333333333334,PM25
1174,11,33,7,9,49.0,2009,5,24,2009-05-24,15.625,,49.0,,15.625,PM25
1175,11,33,7,9,49.0,2009,5,25,2009-05-25,20.291666666666668,,49.0,,20.291666666666668,PM25
1176,11,33,7,9,49.0,2009,5,26,2009-05-26,23.61904761904762,,49.0,,23.61904761904762,PM25
1177,11,33,7,9,49.0,2009,5,27,2009-05-27,38.625,,49.0,,38.625,PM25
1178,11,33,7,9,49.0,2009,5,28,2009-05-28,31.375,,49.0,,31.375,PM25
1179,11,33,7,9,49.0,2009,5,29,2009-05-29,27.333333333333332,,49.0,,27.333333333333332,PM25
1180,11,33,7,9,49.0,2009,5,30,2009-05-30,30.333333333333332,,49.0,,30.333333333333332,PM25
1181,11,33,7,9,49.0,2009,5,31,2009-05-31,28.916666666666668,,49.0,,28.916666666666668,PM25
1182,11,33,7,9,49.0,2009,6,1,2009-06-01,35.0,,49.0,,35.0,PM25
1183,11,33,7,9,49.0,2009,6,2,2009-06-02,29.375,,49.0,,29.375,PM25
1184,11,33,7,9,49.0,2009,6,3,2009-06-03,23.375,,49.0,,23.375,PM25
1185,11,33,7,9,49.0,2009,6,4,2009-06-04,19.958333333333332,,49.0,,19.958333333333332,PM25
1186,11,33,7,9,49.0,2009,6,5,2009-06-05,14.4375,,49.0,,14.4375,PM25
1187,11,33,7,9,49.0,2009,6,13,2009-06-13,16.0,,49.0,,16.0,PM25
1188,11,33,7,9,49.0,2009,6,14,2009-06-14,29.875,,49.0,,29.875,PM25
1189,11,33,7,9,49.0,2009,6,15,2009-06-15,35.791666666666664,,49.0,,35.791666666666664,PM25
1190,11,33,7,9,49.0,2009,6,16,2009-06-16,34.416666666666664,,49.0,,34.416666666666664,PM25
1191,11,33,7,9,49.0,2009,6,17,2009-06-17,36.875,,49.0,,36.875,PM25
1192,11,33,7,9,49.0,2009,6,18,2009-06-18,27.583333333333332,,49.0,,27.583333333333332,PM25
1193,11,33,7,9,49.0,2009,6,19,2009-06-19,18.0,,49.0,,18.0,PM25
1194,11,33,7,9,49.0,2009,6,20,2009-06-20,15.666666666666666,,49.0,,15.666666666666666,PM25
1195,11,33,7,9,49.0,2009,6,22,2009-06-22,32.92307692307692,,49.0,,32.92307692307692,PM25
1196,11,33,7,9,49.0,2009,6,23,2009-06-23,26.695652173913043,,49.0,,26.695652173913043,PM25
1197,11,33,7,9,49.0,2009,6,24,2009-06-24,20.583333333333332,,49.0,,20.583333333333332,PM25
1198,11,33,7,9,49.0,2009,6,25,2009-06-25,15.125,,49.0,,15.125,PM25
1199,11,33,7,9,49.0,2009,6,26,2009-06-26,15.041666666666666,,49.0,,15.041666666666666,PM25
1200,11,33,7,9,49.0,2009,6,27,2009-06-27,13.708333333333334,,49.0,,13.708333333333334,PM25
1201,11,33,7,9,49.0,2009,6,28,2009-06-28,15.0,,49.0,,15.0,PM25
1202,11,33,7,9,49.0,2009,6,29,2009-06-29,15.916666666666666,,49.0,,15.916666666666666,PM25
1203,11,33,7,9,49.0,2009,6,30,2009-06-30,15.166666666666666,,49.0,,15.166666666666666,PM25
1204,11,33,7,9,49.0,2009,7,1,2009-07-01,23.75,,49.0,,23.75,PM25
1205,11,33,7,9,49.0,2009,7,2,2009-07-02,23.347826086956523,,49.0,,23.347826086956523,PM25
1206,11,33,7,9,49.0,2009,7,3,2009-07-03,15.625,,49.0,,15.625,PM25
1207,11,33,7,9,49.0,2009,7,4,2009-07-04,17.958333333333332,,49.0,,17.958333333333332,PM25
1208,11,33,7,9,49.0,2009,7,5,2009-07-05,17.166666666666668,,49.0,,17.166666666666668,PM25
1209,11,33,7,9,49.0,2009,7,6,2009-07-06,15.75,,49.0,,15.75,PM25
1210,11,33,7,9,49.0,2009,7,7,2009-07-07,17.833333333333332,,49.0,,17.833333333333332,PM25
1211,11,33,7,9,49.0,2009,7,8,2009-07-08,19.42105263157895,,49.0,,19.42105263157895,PM25
1212,11,33,7,9,49.0,2009,7,9,2009-07-09,24.958333333333332,,49.0,,24.958333333333332,PM25
1213,11,33,7,9,49.0,2009,7,10,2009-07-10,29.458333333333332,,49.0,,29.458333333333332,PM25
1214,11,33,7,9,49.0,2009,7,11,2009-07-11,33.291666666666664,,49.0,,33.291666666666664,PM25
1215,11,33,7,9,49.0,2009,7,12,2009-07-12,34.5,,49.0,,34.5,PM25
1216,11,33,7,9,49.0,2009,7,13,2009-07-13,27.166666666666668,,49.0,,27.166666666666668,PM25
1217,11,33,7,9,49.0,2009,7,14,2009-07-14,18.875,,49.0,,18.875,PM25
1218,11,33,7,9,49.0,2009,7,15,2009-07-15,27.5,,49.0,,27.5,PM25
1219,11,33,7,9,49.0,2009,7,16,2009-07-16,27.0,,49.0,,27.0,PM25
1220,11,33,7,9,49.0,2009,7,17,2009-07-17,17.541666666666668,,49.0,,17.541666666666668,PM25
1221,11,33,7,9,49.0,2009,7,18,2009-07-18,26.041666666666668,,49.0,,26.041666666666668,PM25
1222,11,33,7,9,49.0,2009,7,19,2009-07-19,34.208333333333336,,49.0,,34.208333333333336,PM25
1223,11,33,7,9,49.0,2009,7,20,2009-07-20,27.291666666666668,,49.0,,27.291666666666668,PM25
1224,11,33,7,9,49.0,2009,7,21,2009-07-21,28.0,,49.0,,28.0,PM25
1225,11,33,7,9,49.0,2009,7,22,2009-07-22,27.083333333333332,,49.0,,27.083333333333332,PM25
1226,11,33,7,9,49.0,2009,7,23,2009-07-23,14.666666666666666,,49.0,,14.666666666666666,PM25
1227,11,33,7,9,49.0,2009,7,24,2009-07-24,18.833333333333332,,49.0,,18.833333333333332,PM25
1228,11,33,7,9,49.0,2009,7,25,2009-07-25,29.125,,49.0,,29.125,PM25
1229,11,33,7,9,49.0,2009,7,26,2009-07-26,27.916666666666668,,49.0,,27.916666666666668,PM25
1230,11,33,7,9,49.0,2009,7,27,2009-07-27,27.857142857142858,,49.0,,27.857142857142858,PM25
1231,11,33,7,9,49.0,2009,7,28,2009-07-28,33.36842105263158,,49.0,,33.36842105263158,PM25
1232,11,33,7,9,49.0,2009,7,29,2009-07-29,39.708333333333336,,49.0,,39.708333333333336,PM25
1233,11,33,7,9,49.0,2009,7,30,2009-07-30,25.25,,49.0,,25.25,PM25
1234,11,33,7,9,49.0,2009,7,31,2009-07-31,37.142857142857146,,49.0,,37.142857142857146,PM25
1235,11,33,7,9,49.0,2009,8,1,2009-08-01,17.166666666666668,,49.0,,17.166666666666668,PM25
1236,11,33,7,9,49.0,2009,8,2,2009-08-02,16.416666666666668,,49.0,,16.416666666666668,PM25
1237,11,33,7,9,49.0,2009,8,3,2009-08-03,25.0,,49.0,,25.0,PM25
1238,11,33,7,9,49.0,2009,8,4,2009-08-04,27.0,,49.0,,27.0,PM25
1239,11,33,7,9,49.0,2009,8,5,2009-08-05,32.5,,49.0,,32.5,PM25
1240,11,33,7,9,49.0,2009,8,6,2009-08-06,24.791666666666668,,49.0,,24.791666666666668,PM25
1241,11,33,7,9,49.0,2009,8,7,2009-08-07,17.208333333333332,,49.0,,17.208333333333332,PM25
1242,11,33,7,9,49.0,2009,8,8,2009-08-08,20.458333333333332,,49.0,,20.458333333333332,PM25
1243,11,33,7,9,49.0,2009,8,9,2009-08-09,22.875,,49.0,,22.875,PM25
1244,11,33,7,9,49.0,2009,8,10,2009-08-10,26.875,,49.0,,26.875,PM25
1245,11,33,7,9,49.0,2009,8,11,2009-08-11,30.458333333333332,,49.0,,30.458333333333332,PM25
1246,11,33,7,9,49.0,2009,8,12,2009-08-12,26.791666666666668,,49.0,,26.791666666666668,PM25
1247,11,33,7,9,49.0,2009,8,13,2009-08-13,26.833333333333332,,49.0,,26.833333333333332,PM25
1248,11,33,7,9,49.0,2009,8,14,2009-08-14,27.666666666666668,,49.0,,27.666666666666668,PM25
1249,11,33,7,9,49.0,2009,8,15,2009-08-15,26.458333333333332,,49.0,,26.458333333333332,PM25
1250,11,33,7,9,49.0,2009,8,16,2009-08-16,23.875,,49.0,,23.875,PM25
1251,11,33,7,9,49.0,2009,8,17,2009-08-17,26.875,,49.0,,26.875,PM25
1252,11,33,7,9,49.0,2009,8,18,2009-08-18,26.25,,49.0,,26.25,PM25
1253,11,33,7,9,49.0,2009,8,19,2009-08-19,27.5,,49.0,,27.5,PM25
1254,11,33,7,9,49.0,2009,8,20,2009-08-20,32.458333333333336,,49.0,,32.458333333333336,PM25
1255,11,33,7,9,49.0,2009,8,21,2009-08-21,30.956521739130434,,49.0,,30.956521739130434,PM25
1256,11,33,7,9,49.0,2009,8,22,2009-08-22,35.916666666666664,,49.0,,35.916666666666664,PM25
1257,11,33,7,9,49.0,2009,8,23,2009-08-23,26.25,,49.0,,26.25,PM25
1258,11,33,7,9,49.0,2009,8,24,2009-08-24,27.333333333333332,,49.0,,27.333333333333332,PM25
1259,11,33,7,9,49.0,2009,8,25,2009-08-25,16.875,,49.0,,16.875,PM25
1260,11,33,7,9,49.0,2009,8,26,2009-08-26,18.958333333333332,,49.0,,18.958333333333332,PM25
1261,11,33,7,9,49.0,2009,8,27,2009-08-27,18.0,,49.0,,18.0,PM25
1262,11,33,7,9,49.0,2009,8,28,2009-08-28,29.454545454545453,,49.0,,29.454545454545453,PM25
1263,11,33,7,9,49.0,2009,8,29,2009-08-29,32.625,,49.0,,32.625,PM25
1264,11,33,7,9,49.0,2009,8,30,2009-08-30,27.666666666666668,,49.0,,27.666666666666668,PM25
1265,11,33,7,9,49.0,2009,8,31,2009-08-31,26.833333333333332,,49.0,,26.833333333333332,PM25
1266,11,33,7,9,49.0,2009,9,1,2009-09-01,31.333333333333332,,49.0,,31.333333333333332,PM25
1267,11,33,7,9,49.0,2009,9,2,2009-09-02,23.166666666666668,,49.0,,23.166666666666668,PM25
1268,11,33,7,9,49.0,2009,9,3,2009-09-03,16.5,,49.0,,16.5,PM25
1269,11,33,7,9,49.0,2009,9,4,2009-09-04,30.0,,49.0,,30.0,PM25
1270,11,33,7,9,49.0,2009,9,5,2009-09-05,30.375,,49.0,,30.375,PM25
1271,11,33,7,9,49.0,2009,9,6,2009-09-06,39.625,,49.0,,39.625,PM25
1272,11,33,7,9,49.0,2009,9,7,2009-09-07,34.416666666666664,,49.0,,34.416666666666664,PM25
1273,11,33,7,9,49.0,2009,9,8,2009-09-08,34.166666666666664,,49.0,,34.166666666666664,PM25
1274,11,33,7,9,49.0,2009,9,9,2009-09-09,31.0,,49.0,,31.0,PM25
1275,11,33,7,9,49.0,2009,9,10,2009-09-10,32.31578947368421,,49.0,,32.31578947368421,PM25
1276,11,33,7,9,49.0,2009,9,11,2009-09-11,28.363636363636363,,49.0,,28.363636363636363,PM25
1277,11,33,7,9,49.0,2009,9,12,2009-09-12,26.958333333333332,,49.0,,26.958333333333332,PM25
1278,11,33,7,9,49.0,2009,9,13,2009-09-13,27.708333333333332,,49.0,,27.708333333333332,PM25
1279,11,33,7,9,49.0,2009,9,14,2009-09-14,22.095238095238095,,49.0,,22.095238095238095,PM25
1280,11,33,7,9,49.0,2009,9,15,2009-09-15,29.458333333333332,,49.0,,29.458333333333332,PM25
1281,11,33,7,9,49.0,2009,9,16,2009-09-16,32.22727272727273,,49.0,,32.22727272727273,PM25
1282,11,33,7,9,49.0,2009,9,17,2009-09-17,29.708333333333332,,49.0,,29.708333333333332,PM25
1283,11,33,7,9,49.0,2009,9,18,2009-09-18,21.904761904761905,,49.0,,21.904761904761905,PM25
1284,11,33,7,9,49.0,2009,9,19,2009-09-19,19.416666666666668,,49.0,,19.416666666666668,PM25
1285,11,33,7,9,49.0,2009,9,20,2009-09-20,20.375,,49.0,,20.375,PM25
1286,11,33,7,9,49.0,2009,9,21,2009-09-21,26.166666666666668,,49.0,,26.166666666666668,PM25
1287,11,33,7,9,49.0,2009,9,22,2009-09-22,20.65,,49.0,,20.65,PM25
1288,11,33,7,9,49.0,2009,9,23,2009-09-23,22.166666666666668,,49.0,,22.166666666666668,PM25
1289,11,33,7,9,49.0,2009,9,24,2009-09-24,26.166666666666668,,49.0,,26.166666666666668,PM25
1290,11,33,7,9,49.0,2009,9,25,2009-09-25,26.625,,49.0,,26.625,PM25
1291,11,33,7,9,49.0,2009,9,26,2009-09-26,27.75,,49.0,,27.75,PM25
1292,11,33,7,9,49.0,2009,9,27,2009-09-27,24.875,,49.0,,24.875,PM25
1293,11,33,7,9,49.0,2009,9,28,2009-09-28,23.375,,49.0,,23.375,PM25
1294,11,33,7,9,49.0,2009,9,29,2009-09-29,26.375,,49.0,,26.375,PM25
1295,11,33,7,9,49.0,2009,9,30,2009-09-30,25.125,,49.0,,25.125,PM25
1296,11,33,7,9,49.0,2009,10,1,2009-10-01,26.26086956521739,,49.0,,26.26086956521739,PM25
1297,11,33,7,9,49.0,2009,10,2,2009-10-02,25.666666666666668,,49.0,,25.666666666666668,PM25
1298,11,33,7,9,49.0,2009,10,3,2009-10-03,26.0,,49.0,,26.0,PM25
1299,11,33,7,9,49.0,2009,10,4,2009-10-04,26.166666666666668,,49.0,,26.166666666666668,PM25
1300,11,33,7,9,49.0,2009,10,5,2009-10-05,29.708333333333332,,49.0,,29.708333333333332,PM25
